hour,latitude,longitude,weight
16-20,40.7476043701,-74.0032196045,1376.4150587489999
16-20,40.7215118408,-74.0045928955,1372.5996260156999
16-20,40.7558441162,-73.9949798584,1372.3623904535998
16-20,40.7036590576,-74.0087127686,1367.1578149043999
16-20,40.7627105713,-73.9894866943,1366.2665286790002
16-20,40.7558441162,-73.9977264404,1363.1555099097
16-20,40.7805633545,-73.9839935303,1361.1484147003002
16-20,40.7709503174,-73.9812469482,1358.4531261035
16-20,40.7448577881,-73.9839935303,1357.5347500214002
16-20,40.7489776611,-73.9894866943,1357.2013365390999
16-20,40.7833099365,-73.9482879639,1352.8420560198
16-20,40.7572174072,-73.9867401123,1345.344054032
16-20,40.7118988037,-74.0073394775,1343.4489455906
16-20,40.7640838623,-73.9757537842,1342.0347138141
16-20,40.7750701904,-73.9647674561,1338.7273454464
16-20,40.7599639893,-73.9771270752,1336.4578203427
16-20,40.7640838623,-73.9839935303,1333.3852861244
16-20,40.7695770264,-73.9510345459,1329.7343804046002
16-20,40.7668304443,-73.960647583,1326.8975671985
16-20,40.7819366455,-73.9798736572,1316.7140015976001
16-20,40.740737915,-74.0045928955,1315.679663469
16-20,40.7901763916,-73.9743804932,1314.5257564523
16-20,40.7778167725,-73.9812469482,1312.8197778967
16-20,40.7736968994,-73.9647674561,1312.7614772871998
16-20,40.7874298096,-73.9716339111,1311.2065385803
16-20,40.7613372803,-73.9853668213,1307.7219327589
16-20,40.7118988037,-74.0100860596,1306.2609898141
16-20,40.7324981689,-73.9867401123,1305.3115776245
16-20,40.7874298096,-73.9757537842,1304.6745681002
16-20,40.7682037354,-73.9524078369,1300.7400312459
16-20,40.7476043701,-73.9839935303,1295.9617597758
16-20,40.7640838623,-73.9922332764,1293.1692703376
16-20,40.7434844971,-73.9990997314,1292.9300421541002
16-20,40.7311248779,-74.0073394775,1288.5417028882998
16-20,40.7476043701,-74.0004730225,1287.5477821242998
16-20,40.7311248779,-73.9881134033,1287.3916020521
16-20,40.7297515869,-74.0073394775,1284.9956428913001
16-20,40.7503509521,-73.9730072021,1282.8398533157
16-20,40.7915496826,-73.9647674561,1281.121834691
16-20,40.8052825928,-73.9661407471,1279.3009652459
16-20,40.7036590576,-74.0100860596,1278.2210000821
16-20,40.7324981689,-73.9853668213,1275.032241758
16-20,40.7228851318,-73.9963531494,1273.2101265658002
16-20,40.7695770264,-73.963394165,1271.8939874112
16-20,40.7627105713,-73.9798736572,1270.2811329515002
16-20,40.7750701904,-73.9510345459,1269.8961670936
16-20,40.7668304443,-73.963394165,1267.1660130779999
16-20,40.7489776611,-73.9826202393,1266.5870029065002
16-20,40.7709503174,-73.9798736572,1265.4428851174
16-20,40.7654571533,-73.9730072021,1265.283243519
16-20,40.735244751,-73.9826202393,1262.4070199120001
16-20,40.7805633545,-73.960647583,1260.1124549623999
16-20,40.7654571533,-73.9881134033,1259.4938193697
16-20,40.7270050049,-74.0073394775,1259.0659586512998
16-20,40.6446075439,-73.7903594971,1256.6555855396
16-20,40.7627105713,-73.9771270752,1254.4362809198
16-20,40.7503509521,-73.9798736572,1250.1126599220997
16-20,40.7064056396,-74.0045928955,1247.7834793915
16-20,40.7324981689,-73.9894866943,1247.5491108888
16-20,40.7201385498,-73.9977264404,1246.8766363427
16-20,40.7187652588,-73.9881134033,1242.0831976073
16-20,40.7146453857,-74.0087127686,1240.8546685641
16-20,40.7750701904,-73.957901001,1239.0100326982
16-20,40.7448577881,-73.9977264404,1238.7780063732998
16-20,40.7160186768,-74.0073394775,1238.2403006506001
16-20,40.7242584229,-73.9949798584,1236.8250010538
16-20,40.7462310791,-73.9894866943,1236.640996303
16-20,40.7091522217,-74.0155792236,1235.9922180253998
16-20,40.7627105713,-73.9839935303,1233.9644158921
16-20,40.7874298096,-73.9785003662,1231.3833377876
16-20,40.7654571533,-73.9785003662,1229.361048353
16-20,40.7517242432,-74.0059661865,1228.3668277066
16-20,40.7805633545,-73.9771270752,1225.1066820751998
16-20,40.7297515869,-73.9839935303,1220.1430662267
16-20,40.7997894287,-73.9688873291,1219.7580997521
16-20,40.7723236084,-73.9551544189,1218.5627047676
16-20,40.7942962646,-73.9675140381,1218.2953816397999
16-20,40.7668304443,-73.9661407471,1215.8148841367001
16-20,40.7434844971,-73.9812469482,1215.4063347350002
16-20,40.8066558838,-73.9647674561,1215.3090408458
16-20,40.7160186768,-74.0087127686,1214.6887698181
16-20,40.7050323486,-74.0169525146,1212.2016494745
16-20,40.7283782959,-74.0018463135,1211.1821344439998
16-20,40.7805633545,-73.9469146729,1210.811683448
16-20,40.7256317139,-74.0004730225,1208.9851963029
16-20,40.7805633545,-73.957901001,1206.5125856707
16-20,40.7819366455,-73.9551544189,1204.5759145278
16-20,40.7558441162,-74.0018463135,1202.2754503765
16-20,40.7544708252,-73.9990997314,1201.2718916396998
16-20,40.7778167725,-73.960647583,1200.4172733422001
16-20,40.7242584229,-73.9990997314,1198.2089401519002
16-20,40.740737915,-73.9757537842,1196.3662979414999
16-20,40.7627105713,-73.962020874,1194.3911337077002
16-20,40.7503509521,-73.9839935303,1193.8131696748
16-20,40.7682037354,-73.9894866943,1192.4277801780001
16-20,40.7764434814,-73.960647583,1191.3044497547
16-20,40.7915496826,-73.9688873291,1189.3180177533
16-20,40.7448577881,-73.9894866943,1188.7844358927
16-20,40.7613372803,-73.9647674561,1187.9536493197
16-20,40.7682037354,-73.9675140381,1182.8566397457
16-20,40.7489776611,-73.9949798584,1181.5785274005
16-20,40.7256317139,-74.0045928955,1179.939569584
16-20,40.7901763916,-73.9771270752,1179.0060494997997
16-20,40.736618042,-73.9908599854,1178.8808382191
16-20,40.7503509521,-74.0018463135,1177.6745292654
16-20,40.7476043701,-73.9963531494,1176.6177725764
16-20,40.7421112061,-73.9771270752,1174.9652328113
16-20,40.7833099365,-73.9812469482,1171.3687712759001
16-20,40.7654571533,-73.9908599854,1169.1740273349
16-20,40.7256317139,-73.9990997314,1169.0885597327
16-20,40.7462310791,-74.0059661865,1167.7716822693
16-20,40.7613372803,-73.9771270752,1165.158428842
16-20,40.735244751,-73.9977264404,1165.1184775247
16-20,40.7860565186,-73.9524078369,1159.7544992139
16-20,40.7613372803,-73.9812469482,1158.6993061978
16-20,40.7846832275,-73.95652771,1157.7073699499
16-20,40.7476043701,-73.9826202393,1157.1027722722
16-20,40.7819366455,-73.960647583,1151.0282281206
16-20,40.7682037354,-73.957901001,1149.9427219355998
16-20,40.7572174072,-73.9977264404,1148.4970415243
16-20,40.7324981689,-73.9936065674,1148.1986590931
16-20,40.7709503174,-73.9661407471,1143.9814322694
16-20,40.7201385498,-74.0087127686,1142.5858127193
16-20,40.7764434814,-73.959274292,1138.725769112
16-20,40.7283782959,-74.0073394775,1138.0081886392002
16-20,40.7421112061,-73.9798736572,1137.693973507
16-20,40.7723236084,-73.957901001,1137.4113861177998
16-20,40.7462310791,-73.9881134033,1137.2651303511
16-20,40.7256317139,-73.9839935303,1135.1741291555
16-20,40.7654571533,-73.9537811279,1134.8909268548
16-20,40.7558441162,-73.9688873291,1133.4370039555001
16-20,40.7160186768,-74.0114593506,1132.1258108833
16-20,40.7846832275,-73.9785003662,1129.7141467833
16-20,40.7462310791,-73.9771270752,1129.1850571478
16-20,40.7544708252,-73.9661407471,1128.1477491331
16-20,40.73387146,-73.9949798584,1127.2138739871998
16-20,40.6446075439,-73.78074646,1127.2070424835001
16-20,40.7201385498,-73.9990997314,1126.9799500463
16-20,40.739364624,-73.9922332764,1125.0580528824
16-20,40.7791900635,-73.9881134033,1124.8351710597
16-20,40.7270050049,-73.9922332764,1123.1337475125
16-20,40.7434844971,-74.0004730225,1117.0820770547998
16-20,40.7750701904,-73.9482879639,1117.0127513346
16-20,40.7613372803,-73.9908599854,1112.8360825489
16-20,40.7833099365,-73.95652771,1112.3950661452
16-20,40.7187652588,-74.0087127686,1111.2064414318002
16-20,40.7558441162,-73.9881134033,1107.5656140733
16-20,40.7544708252,-73.9949798584,1107.3635253436
16-20,40.7805633545,-73.9757537842,1102.9751939362
16-20,40.7201385498,-74.0045928955,1102.7292070411
16-20,40.7874298096,-73.9675140381,1100.6896463225
16-20,40.7846832275,-73.9702606201,1098.6617954908002
16-20,40.7297515869,-73.9785003662,1095.1616478719
16-20,40.7736968994,-73.870010376,1093.2026747319
16-20,40.7668304443,-73.959274292,1092.9853264201
16-20,40.7736968994,-73.9661407471,1092.0466223217
16-20,40.7187652588,-74.0045928955,1090.8036429986
16-20,40.7448577881,-73.9798736572,1090.4419107756
16-20,40.7585906982,-73.963394165,1089.1764115714
16-20,40.7283782959,-73.9839935303,1086.5273847142
16-20,40.7270050049,-73.9990997314,1085.9398683559
16-20,40.7215118408,-73.9936065674,1084.8479919169
16-20,40.7750701904,-73.9881134033,1083.1438324301
16-20,40.7791900635,-73.9441680908,1081.8726129002
16-20,40.737991333,-73.9908599854,1075.2044532005002
16-20,40.7434844971,-73.9826202393,1073.8501470806
16-20,40.739364624,-73.9771270752,1071.5400730106
16-20,40.7613372803,-73.9949798584,1070.5663331676
16-20,40.6432342529,-73.7889862061,1069.4945783109
16-20,40.7723236084,-73.9785003662,1069.0058502575
16-20,40.7627105713,-73.963394165,1068.2987050278
16-20,40.645980835,-73.7903594971,1068.0843745157
16-20,40.7613372803,-73.9990997314,1065.5344694037
16-20,40.7146453857,-74.0128326416,1064.8250128903999
16-20,40.7558441162,-73.9936065674,1064.7299795008998
16-20,40.7750701904,-73.962020874,1060.0689621857
16-20,40.7544708252,-73.9908599854,1056.1848043029
16-20,40.7778167725,-73.9510345459,1048.7194003603
16-20,40.7558441162,-73.9812469482,1048.5213616005
16-20,40.7599639893,-73.9908599854,1044.5738744192
16-20,40.7434844971,-74.0032196045,1042.2949567946
16-20,40.7215118408,-74.0004730225,1039.7069553473002
16-20,40.7242584229,-73.9881134033,1038.8006763203
16-20,40.7819366455,-73.9757537842,1037.9101853158
16-20,40.7050323486,-74.0087127686,1036.9938541284
16-20,40.736618042,-73.9812469482,1036.9559195414001
16-20,40.7709503174,-73.9647674561,1036.5287149074002
16-20,40.7668304443,-73.9524078369,1035.4958028271
16-20,40.7297515869,-73.9936065674,1034.8158919194
16-20,40.7833099365,-73.9510345459,1034.8055709788
16-20,40.7668304443,-73.9894866943,1034.0300588248
16-20,40.7709503174,-73.960647583,1031.3461165204
16-20,40.7173919678,-74.0004730225,1024.9208339261
16-20,40.7874298096,-73.9743804932,1022.4121859376
16-20,40.7558441162,-73.9853668213,1021.5347709906
16-20,40.7640838623,-73.95652771,1019.2747876879
16-20,40.7764434814,-73.9867401123,1018.5056215033001
16-20,40.740737915,-73.9839935303,1018.5032159605003
16-20,40.7942962646,-73.9702606201,1011.4988661852001
16-20,40.7846832275,-73.9551544189,1010.343479679
16-20,40.7572174072,-73.9839935303,1009.362572195
16-20,40.7105255127,-74.0100860596,1008.5748013739
16-20,40.7695770264,-73.9675140381,1008.4154338912999
16-20,40.7819366455,-73.9826202393,1002.9219927268
16-20,40.7105255127,-74.0087127686,1002.7141464241001
16-20,40.7118988037,-74.0142059326,1002.1033483694
16-20,40.7091522217,-74.0100860596,998.0006777479
16-20,40.7860565186,-73.9716339111,997.3273750576
16-20,40.7283782959,-73.9922332764,997.3117598137999
16-20,40.7256317139,-74.0073394775,996.4467762575998
16-20,40.7682037354,-73.9702606201,989.5239714951
16-20,40.7160186768,-74.0128326416,988.888699659
16-20,40.7654571533,-73.9647674561,986.1598243077999
16-20,40.7270050049,-73.9949798584,981.5352821595
16-20,40.8039093018,-73.9675140381,980.6688297173
16-20,40.7627105713,-73.9757537842,980.5711826523999
16-20,40.7764434814,-73.963394165,979.1440223125
16-20,40.7283782959,-73.9881134033,978.7402787048
16-20,40.7846832275,-73.9496612549,975.0348865334
16-20,40.7682037354,-73.9688873291,970.1062972758001
16-20,40.7187652588,-73.9894866943,969.1953616316
16-20,40.7888031006,-73.9785003662,966.8087766306
16-20,40.7530975342,-73.9688873291,966.7030786432999
16-20,40.7915496826,-73.9757537842,962.6587720027999
16-20,40.7723236084,-73.962020874,962.4995184487
16-20,40.7736968994,-73.9785003662,961.6196281053999
16-20,40.7173919678,-74.0059661865,960.9903798641999
16-20,40.7613372803,-73.9936065674,960.1881327239
16-20,40.7585906982,-73.9839935303,958.6316057982999
16-20,40.7283782959,-73.9949798584,954.0724833402
16-20,40.7791900635,-73.9853668213,953.6490321785001
16-20,40.7654571533,-73.9743804932,950.8643000248
16-20,40.7297515869,-73.9812469482,949.7209129731
16-20,40.7695770264,-73.9853668213,949.3717496725001
16-20,40.736618042,-73.9839935303,948.9433064991001
16-20,40.7448577881,-73.9730072021,947.925529787
16-20,40.737991333,-73.9853668213,947.7914602691
16-20,40.7530975342,-73.9661407471,945.9443569909
16-20,40.7132720947,-74.0100860596,945.4035579632999
16-20,40.7242584229,-73.9936065674,944.9955813556
16-20,40.7750701904,-73.9798736572,944.7226853858
16-20,40.7228851318,-74.0045928955,944.4765897945999
16-20,40.7709503174,-73.9839935303,944.0701658874
16-20,40.7846832275,-73.9524078369,938.7919375577001
16-20,40.7324981689,-74.0073394775,938.4711878093999
16-20,40.7901763916,-73.9730072021,936.3234462373
16-20,40.739364624,-73.9757537842,932.7509920273001
16-20,40.7256317139,-74.0059661865,932.1746264200999
16-20,40.7283782959,-73.9990997314,931.8539245513999
16-20,40.7929229736,-73.9743804932,928.4592624308
16-20,40.7819366455,-73.9524078369,925.7309308556999
16-20,40.7530975342,-73.9881134033,923.9846754159998
16-20,40.739364624,-73.9881134033,919.8088700603
16-20,40.7695770264,-73.9688873291,919.6167265638
16-20,40.7997894287,-73.9702606201,918.0688835197
16-20,40.7242584229,-74.0045928955,915.9149874755
16-20,40.7984161377,-73.963394165,915.2062528542999
16-20,40.7572174072,-74.0004730225,914.7327602683999
16-20,40.7448577881,-73.9963531494,914.7054368675001
16-20,40.7215118408,-73.9839935303,913.2704451272001
16-20,40.7778167725,-73.9482879639,911.0904491842001
16-20,40.7778167725,-73.9537811279,910.5997150228
16-20,40.7613372803,-73.9977264404,908.6056368549
16-20,40.7228851318,-74.0032196045,908.2053913796001
16-20,40.7489776611,-73.9812469482,905.363670884
16-20,40.7201385498,-73.9936065674,900.9905527914
16-20,40.735244751,-74.0018463135,895.4666853431
16-20,40.73387146,-74.0018463135,894.6551270892999
16-20,40.7256317139,-73.9867401123,893.3648569095
16-20,40.7791900635,-73.9455413818,891.915100764
16-20,40.7050323486,-74.0100860596,889.7157604511999
16-20,40.7764434814,-73.95652771,888.2091965329998
16-20,40.7627105713,-73.960647583,885.2851276838
16-20,40.7750701904,-73.9455413818,883.8974415613
16-20,40.7585906982,-73.962020874,883.4744911275
16-20,40.7489776611,-73.9963531494,881.9801888465001
16-20,40.7503509521,-74.0032196045,881.9071555901
16-20,40.7791900635,-73.960647583,881.1963045363
16-20,40.7311248779,-73.9894866943,877.4602879285001
16-20,40.740737915,-73.9826202393,876.4649299207001
16-20,40.7558441162,-73.962020874,873.3408977590001
16-20,40.7709503174,-73.9496612549,872.5437930547
16-20,40.7530975342,-73.9716339111,872.1537997224
16-20,40.7695770264,-73.962020874,872.0776895262
16-20,40.7750701904,-73.9771270752,870.9990507049
16-20,40.7970428467,-73.9716339111,869.4345494567
16-20,40.7846832275,-73.957901001,869.0074623511999
16-20,40.7228851318,-73.9936065674,867.7786303411999
16-20,40.7627105713,-73.9963531494,863.2791026471
16-20,40.73387146,-73.9881134033,863.1086950885
16-20,40.7572174072,-73.9812469482,862.2085579852999
16-20,40.737991333,-74.0059661865,860.874909687
16-20,40.7201385498,-73.9881134033,860.2774365466
16-20,40.739364624,-73.9963531494,859.3005719518001
16-20,40.7242584229,-74.0018463135,858.5490571135999
16-20,40.737991333,-74.0087127686,857.2311911367999
16-20,40.7778167725,-73.9743804932,856.012358847
16-20,40.7599639893,-73.9922332764,855.7248942669
16-20,40.7215118408,-73.9894866943,854.4848585843
16-20,40.7201385498,-73.9894866943,853.301658331
16-20,40.7860565186,-73.9702606201,851.7192207066
16-20,40.7476043701,-73.9867401123,851.577398053
16-20,40.7187652588,-73.9990997314,851.2941674374999
16-20,40.7654571533,-73.9867401123,850.7038994751
16-20,40.7736968994,-73.9524078369,849.3152157054999
16-20,40.736618042,-73.9922332764,847.805108111
16-20,40.7888031006,-73.9743804932,847.7337581518
16-20,40.7791900635,-73.959274292,846.3580407961
16-20,40.7544708252,-73.9812469482,845.6310052747
16-20,40.7846832275,-73.9812469482,845.3980344987
16-20,40.7215118408,-73.9881134033,843.3323476097
16-20,40.7434844971,-73.9936065674,843.0212707075
16-20,40.7736968994,-73.9894866943,842.1296045266
16-20,40.73387146,-73.9936065674,841.2921764522
16-20,40.7833099365,-73.9702606201,839.2428704647
16-20,40.735244751,-73.9867401123,835.7944041721998
16-20,40.8039093018,-73.9661407471,832.1046767529999
16-20,40.7736968994,-73.9839935303,831.4412003063001
16-20,40.7228851318,-73.9853668213,830.5770543327001
16-20,40.7462310791,-74.0045928955,829.4471505432
16-20,40.7517242432,-73.9812469482,828.5525731422999
16-20,40.737991333,-73.9771270752,827.1044995793001
16-20,40.7270050049,-73.9963531494,825.7054841465999
16-20,40.7599639893,-73.960647583,823.2629585241
16-20,40.7709503174,-73.9908599854,820.0706862433001
16-20,40.73387146,-73.9922332764,819.8347042502999
16-20,40.7736968994,-73.9510345459,816.1564609241
16-20,40.739364624,-73.9839935303,815.2652477904
16-20,40.73387146,-73.9839935303,813.5820998022999
16-20,40.7187652588,-74.0100860596,811.6985081057001
16-20,40.7750701904,-73.9839935303,811.4036105493
16-20,40.7270050049,-73.9826202393,809.2496628702
16-20,40.7448577881,-74.0018463135,808.5005619008
16-20,40.648727417,-73.784866333,806.7698817063001
16-20,40.736618042,-74.0018463135,806.6298127517
16-20,40.7187652588,-73.9908599854,805.2782839266001
16-20,40.7819366455,-73.9785003662,802.2493106731
16-20,40.7764434814,-73.9771270752,802.1232681900999
16-20,40.736618042,-74.0004730225,802.0159347798
16-20,40.7682037354,-73.9647674561,800.7052120152
16-20,40.7942962646,-73.9730072021,800.5095412722001
16-20,40.7956695557,-73.9661407471,800.1032620357
16-20,40.7132720947,-74.0045928955,798.1570288990999
16-20,40.7860565186,-73.9551544189,797.5171852220001
16-20,40.7585906982,-73.9647674561,795.8396362079
16-20,40.7215118408,-73.9867401123,795.5124114794
16-20,40.7860565186,-73.9771270752,794.0329696268
16-20,40.7173919678,-73.9908599854,793.1939959302999
16-20,40.7791900635,-73.9743804932,791.1368913741001
16-20,40.7215118408,-73.9990997314,790.3145738786001
16-20,40.7668304443,-73.9936065674,789.5995685849
16-20,40.7489776611,-74.0059661865,779.9444665773001
16-20,40.739364624,-74.0073394775,778.352236874
16-20,40.7599639893,-73.9785003662,777.7499570611999
16-20,40.7585906982,-73.9675140381,776.0729644390999
